,acceleration,altitude,sr_list,time,z_velocity
87,1.06640625,-9.859360672999971,0.02442765235900879,152.51076745986938,0.025594985779658606
88,1.06787109375,-9.86517921692002,0.024506568908691406,152.53527402877808,0.01794353150096661
89,1.0703125,-9.880162995423982,0.024492502212524414,152.5597665309906,-0.001654743449226372
90,1.040771484375,-9.877436895791089,0.02442765235900879,152.5841941833496,-0.005527798401682016
91,1.072021484375,-9.871284278581664,0.024584531784057617,152.60877871513367,-0.0019482861873023902
92,1.070068359375,-9.87300421108834,0.024521589279174805,152.63330030441284,-0.01149696719045924
93,1.062744140625,-9.876106054819525,0.024385452270507812,152.65768575668335,-0.018004368500733805
94,1.0634765625,-9.883593727737011,0.024371623992919922,152.68205738067627,-0.030567835996090854
95,1.073486328125,-9.87643795215361,0.024541378021240234,152.7065987586975,-0.027855858037874406
96,1.06884765625,-9.880543428951448,0.024439573287963867,152.73103833198547,-0.027647675646094792
