,time_list,pressure_list,temperature_list,altitude_list,z_velocity_list,x_list,y_list,z_list,sr_list,mpu_status,bme_status
27,21.857734203338623,1014.5150366561694,31.086304598447168,83.24062435210928,0.02697026042291067,-0.122802734375,0.49755859375,0.81982421875,0.024096965789794922,True,True
28,21.88191318511963,1014.4954748078023,31.091313767433167,83.23295680320766,0.02686520442890864,-0.098388671875,0.531494140625,0.830810546875,0.02417898178100586,True,True
29,21.906020164489746,1014.5117117397438,31.101332106278278,83.23362338554978,0.024793998044981898,-0.10302734375,0.57763671875,0.93701171875,0.024106979370117188,True,True
30,21.932366132736206,1014.5035932621162,31.0963229367102,83.23082302385487,0.019323502948954477,-0.14990234375,0.58935546875,0.92529296875,0.02634596824645996,True,True
31,21.959773302078247,1014.5117117397438,31.101332106278278,83.23148960619699,0.018881721731919383,-0.19482421875,0.598388671875,0.966552734375,0.027407169342041016,True,True
32,21.987048149108887,1014.5035932621162,31.0963229367102,83.22382190915903,0.0171320983539635,-0.21142578125,0.56884765625,0.97705078125,0.02727484703063965,True,True
33,22.0156991481781,1014.4954748078023,31.091313767433167,83.2126869221752,0.011842903602716956,-0.168212890625,0.54833984375,0.98828125,0.028650999069213867,True,True
34,22.04304003715515,1014.4677943267271,31.091313767433167,83.20501936530665,0.004225173814715734,-0.18798828125,0.523193359375,1.058837890625,0.02734088897705078,True,True
35,22.071896076202393,1014.5150366561694,31.086304598447168,83.19528484881648,-0.01026821315947231,-0.2255859375,0.537841796875,1.08203125,0.02885603904724121,True,True
36,22.09937620162964,1014.4954748078023,31.091313767433167,83.17928221807097,-0.014080830254807442,-0.192138671875,0.4931640625,1.14306640625,0.027480125427246094,True,True
37,22.126772165298462,1014.4596761194455,31.086304598447168,83.18134934175747,-0.014920587916552529,-0.179443359375,0.473388671875,1.303955078125,0.027395963668823242,True,True
38,22.154653310775757,1014.5427169575395,31.086304598447168,83.1590803895791,-0.02622187297881518,-0.099853515625,0.500244140625,1.257080078125,0.027881145477294922,True,True
39,22.181989192962646,1014.4954748078023,31.091313767433167,83.15281289214296,-0.030858872867620013,-0.1083984375,0.47412109375,1.098876953125,0.02733588218688965,True,True
40,22.20952296257019,1014.4677943267271,31.091313767433167,83.15141280316745,-0.025801731114879316,-0.112060546875,0.369873046875,1.134765625,0.027533769607543945,True,True
41,22.238407373428345,1014.4873563768048,31.086304598447168,83.15001267858393,-0.02871387583316697,-0.095458984375,0.26123046875,1.147705078125,0.028884410858154297,True,True
42,22.266054153442383,1014.5312739889142,31.0963229367102,83.14094486492769,-0.0283090220253995,-0.058837890625,0.244873046875,1.130615234375,0.027646780014038086,True,True
43,22.295088291168213,1014.4954748078023,31.091313767433167,83.14647840682741,-0.02049203281531751,-0.005126953125,0.228515625,1.0361328125,0.029034137725830078,True,True
44,22.32232117652893,1014.5231553108838,31.091313767433167,83.14021099047173,-0.02517828591568127,-0.003173828125,0.19091796875,0.909423828125,0.027232885360717773,True,True
45,22.349661350250244,1014.4954748078023,31.091313767433167,83.12627608430793,-0.04044574989387825,-0.001708984375,0.150634765625,0.851806640625,0.027340173721313477,True,True
46,22.37732720375061,1014.479237969125,31.08129542975221,83.12974303215064,-0.046039206215713925,0.008056640625,0.15673828125,0.8154296875,0.02766585350036621,True,True
47,22.405169248580933,1014.5427169575395,31.086304598447168,83.11720861238643,-0.05853996346214604,0.00537109375,0.189697265625,0.8525390625,0.027842044830322266,True,True
48,22.434179067611694,1014.4954748078023,31.091313767433167,83.12414238758868,-0.054556383974289684,0.024658203125,0.212646484375,0.87548828125,0.02900981903076172,True,True
49,22.46173596382141,1014.4873563768048,31.086304598447168,83.11787500078015,-0.06846803582271897,0.001708984375,0.212890625,0.9189453125,0.027556896209716797,True,True
50,22.48930311203003,1014.4873563768048,31.086304598447168,83.12480870477297,-0.0651238332200826,-0.008056640625,0.22412109375,0.939697265625,0.027567148208618164,True,True
51,22.517659187316895,1014.4873563768048,31.086304598447168,83.12480870477297,-0.06427541751031884,-0.020263671875,0.272705078125,0.970703125,0.028356075286865234,True,True
52,22.545165061950684,1014.4873563768048,31.086304598447168,83.12200849311644,-0.06681773230813652,-0.044921875,0.314208984375,1.014892578125,0.027505874633789062,True,True
53,22.5725200176239,1014.4954748078023,31.091313767433167,83.11434094421482,-0.07441943036907132,-0.08447265625,0.32373046875,1.048583984375,0.027354955673217773,True,True
54,22.59991717338562,1014.479237969125,31.08129542975221,83.11294085714178,-0.0760779666036249,-0.104736328125,0.329833984375,1.0576171875,0.02739715576171875,True,True
55,22.62720823287964,1014.4596761194455,31.086304598447168,83.11640806790132,-0.07396053887953923,-0.07666015625,0.32373046875,1.13525390625,0.027291059494018555,True,True
56,22.655022144317627,1014.4954748078023,31.091313767433167,83.11360778122472,-0.08224481828313572,-0.070556640625,0.3388671875,1.19873046875,0.02781391143798828,True,True
57,22.68243408203125,1014.5150366561694,31.086304598447168,83.09620585600689,-0.09366759654890096,-0.09423828125,0.374267578125,1.165283203125,0.027411937713623047,True,True
58,22.709763288497925,1014.5231553108838,31.091313767433167,83.08713822799467,-0.10005103796302213,-0.10595703125,0.39794921875,1.097412109375,0.027329206466674805,True,True
59,22.738343238830566,1014.4954748078023,31.091313767433167,83.07460326266549,-0.10145029979708028,-0.1142578125,0.39599609375,1.137451171875,0.0285799503326416,True,True
60,22.765838146209717,1014.4043156707437,31.086304598447168,83.09753966861325,-0.09132414576626106,-0.11181640625,0.368408203125,1.166015625,0.02749490737915039,True,True
61,22.793211221694946,1014.5150366561694,31.086304598447168,83.08293766257539,-0.1002148810228462,-0.077392578125,0.38720703125,1.14990234375,0.027373075485229492,True,True
62,22.82203221321106,1014.4596761194455,31.086304598447168,83.09893951434759,-0.08933430206566069,-0.09130859375,0.343994140625,1.065673828125,0.02882099151611328,True,True
63,22.850866317749023,1014.4677943267271,31.091313767433167,83.10520712241004,-0.09580092681135405,-0.11083984375,0.254150390625,0.947021484375,0.028834104537963867,True,True
64,22.87887215614319,1014.4319958840917,31.086304598447168,83.12954302819135,-0.08037009570457672,-0.10791015625,0.168212890625,1.023681640625,0.02800583839416504,True,True
65,22.907665252685547,1014.586635508529,31.0963229367102,83.10380633789241,-0.09847913457374823,-0.048095703125,0.157470703125,1.173583984375,0.0287930965423584,True,True
66,22.935306072235107,1014.5703972809152,31.086304598447168,83.09547267335749,-0.10290056447405059,-0.021240234375,0.1806640625,1.152099609375,0.027640819549560547,True,True
67,22.96297335624695,1014.5231553108838,31.091313767433167,83.09407243814893,-0.11825902588630598,-0.033935546875,0.137939453125,1.097412109375,0.02766728401184082,True,True
68,22.99033236503601,1014.4873563768048,31.086304598447168,83.1003398545046,-0.11988751230533844,-0.060302734375,0.106201171875,0.97021484375,0.0273590087890625,True,True
69,23.01768922805786,1014.5622782020864,31.08129542975221,83.07880430850182,-0.1373487706555002,-0.074462890625,0.133056640625,0.876708984375,0.027356863021850586,True,True
70,23.045873165130615,1014.5150366561694,31.086304598447168,83.0802045437104,-0.1298184118545441,-0.033203125,0.18310546875,0.854736328125,0.028183937072753906,True,True
71,23.073373317718506,1014.4401138676575,31.091313767433167,83.0850721063784,-0.13165137035586727,-0.0390625,0.223388671875,0.897216796875,0.027500152587890625,True,True
72,23.10192108154297,1014.4873563768048,31.086304598447168,83.08647226847151,-0.11705286624333609,-0.05615234375,0.247314453125,0.7880859375,0.02854776382446289,True,True
73,23.129549264907837,1014.4515579354816,31.08129542975221,83.09900707163574,-0.11331999923556617,-0.08544921875,0.33544921875,0.8056640625,0.027628183364868164,True,True
74,23.15707492828369,1014.4954748078023,31.091313767433167,83.10180750834763,-0.10295219632222952,-0.13232421875,0.376220703125,0.83447265625,0.027525663375854492,True,True
75,23.186179161071777,1014.5150366561694,31.086304598447168,83.09000557152974,-0.11446224532055613,-0.094482421875,0.476806640625,0.900390625,0.029104232788085938,True,True
76,23.213441133499146,1014.4596761194455,31.086304598447168,83.09280578698952,-0.10070907828880554,-0.1044921875,0.52978515625,0.91015625,0.027261972427368164,True,True
77,23.241108179092407,1014.479237969125,31.08129542975221,83.09907309272013,-0.09404291164402645,-0.112060546875,0.523681640625,0.991455078125,0.02766704559326172,True,True
78,23.269971132278442,1014.4677943267271,31.091313767433167,83.10394050118077,-0.08494739798408621,-0.102294921875,0.497802734375,1.0751953125,0.028862953186035156,True,True
79,23.297463178634644,1014.4873563768048,31.086304598447168,83.10814109998577,-0.08720420477288836,-0.060546875,0.50146484375,1.191162109375,0.027492046356201172,True,True
80,23.32606530189514,1014.4482318745385,31.0963229367102,83.11787621735144,-0.07725759892319418,-0.0546875,0.522705078125,1.167724609375,0.028602123260498047,True,True
81,23.353681325912476,1014.5508358359707,31.091313767433167,83.11094229972727,-0.08480270988867464,-0.047119140625,0.412353515625,1.2265625,0.027616024017333984,True,True
82,23.38094711303711,1014.5150366561694,31.086304598447168,83.10887548027506,-0.08413481081271904,-0.03125,0.395751953125,1.368408203125,0.02726578712463379,True,True
83,23.40857219696045,1014.5150366561694,31.086304598447168,83.10540846122103,-0.0785430342234186,0.018310546875,0.400390625,1.263671875,0.027625083923339844,True,True
84,23.43627429008484,1014.4873563768048,31.086304598447168,83.10194121485351,-0.07344996997119572,0.042724609375,0.31103515625,1.18212890625,0.02770209312438965,True,True
85,23.463740348815918,1014.4873563768048,31.086304598447168,83.10680839600063,-0.08103698191988219,0.0185546875,0.192626953125,1.28173828125,0.0274660587310791,True,True
86,23.4912211894989,1014.5150366561694,31.086304598447168,83.10334137694662,-0.08456583813411117,0.001220703125,0.19140625,1.2685546875,0.0274808406829834,True,True
87,23.518787145614624,1014.5589547377186,31.0963229367102,83.08593917934424,-0.09411894287175546,0.03466796875,0.247314453125,1.11474609375,0.027565956115722656,True,True
88,23.548235177993774,1014.5508358359707,31.091313767433167,83.08453887102276,-0.08962620221687294,0.1044921875,0.2490234375,1.0546875,0.02944803237915039,True,True
89,23.575708150863647,1014.5345981024276,31.08129542975221,83.07760509582053,-0.09429347448644294,0.10498046875,0.189453125,1.01171875,0.027472972869873047,True,True
90,23.603249311447144,1014.5427169575395,31.086304598447168,83.06440364134534,-0.1005108677495091,0.071533203125,0.1962890625,0.987060546875,0.027541160583496094,True,True
91,23.630662202835083,1014.5427169575395,31.086304598447168,83.05466943323766,-0.10683449208079324,0.073974609375,0.22509765625,0.93359375,0.027412891387939453,True,True
92,23.659640073776245,1014.5069180247737,31.08129542975221,83.05887013886226,-0.09973299915178559,0.133056640625,0.28515625,0.9326171875,0.02897787094116211,True,True
93,23.688626289367676,1014.5231553108838,31.091313767433167,83.05400288459968,-0.09605423215078153,0.13134765625,0.349609375,0.996337890625,0.028986215591430664,True,True
94,23.716281175613403,1014.4954748078023,31.091313767433167,83.05887013886228,-0.08844685473690879,0.1494140625,0.35693359375,1.004638671875,0.02765488624572754,True,True
95,23.74374032020569,1014.4873563768048,31.086304598447168,83.06027030095538,-0.0819745485145092,0.20458984375,0.31787109375,1.012451171875,0.027459144592285156,True,True
96,23.771475076675415,1014.479237969125,31.08129542975221,83.06027030095538,-0.07226897009087993,0.19189453125,0.36669921875,0.956298828125,0.027734756469726562,True,True
97,23.798924207687378,1014.4596761194455,31.086304598447168,83.0748718444061,-0.06466070974674815,0.1953125,0.428466796875,1.061767578125,0.02744913101196289,True,True
98,23.826627254486084,1014.5427169575395,31.086304598447168,83.06653779839152,-0.05636279155949247,0.199462890625,0.43994140625,1.14990234375,0.027703046798706055,True,True
99,23.854201078414917,1014.4319958840917,31.086304598447168,83.07627262328225,-0.04665740514543852,0.231689453125,0.4775390625,1.15234375,0.027573823928833008,True,True
